ID,Name,Equip ID,Value,Material ID,Event Flag,QWC ID,Quantity,Shop Type,Equip Type,Value (SAN),Price Rate
250273,[Alchemist Jiji] Syan Knight Insignia,10400,250,-1,-1,-1,1,0,3,-1,1
250274,[Alchemist Jiji] Syan Knight Emblem,10401,250,-1,-1,-1,1,0,3,-1,1
250275,[Alchemist Jiji] Alonne Captain Insignia,10410,250,-1,-1,-1,1,0,3,-1,1
250276,[Alchemist Jiji] Alonne Captain Emblem,10411,250,-1,-1,-1,1,0,3,-1,1
250277,[Alchemist Jiji] Gloom Insignia,10420,250,-1,-1,-1,1,0,3,-1,1
250278,[Alchemist Jiji] Gloom Emblem,10421,250,-1,-1,-1,1,0,3,-1,1
250279,[Alchemist Jiji] Ruin Insignia,10430,250,-1,-1,-1,1,0,3,-1,1
250280,[Alchemist Jiji] Ruin Emblem,10431,250,-1,-1,-1,1,0,3,-1,1
250281,[Alchemist Jiji] Rampart Golem Insignia,10440,250,-1,-1,-1,1,0,3,-1,1
250282,[Alchemist Jiji] Rampart Golem Emblem,10441,250,-1,-1,-1,1,0,3,-1,1
250283,[Alchemist Jiji] Lost Gargoyle Insignia,10450,250,-1,-1,-1,1,0,3,-1,1
250284,[Alchemist Jiji] Gargoyle Insignia,10460,250,-1,-1,-1,1,0,3,-1,1
250285,[Alchemist Jiji] Gargoyle Emblem,10461,250,-1,-1,-1,1,0,3,-1,1
250286,[Alchemist Jiji] Crab Insignia,10470,250,-1,-1,-1,1,0,3,-1,1
250287,[Alchemist Jiji] Imperial Samurai Insignia,10480,250,-1,-1,-1,1,0,3,-1,1
250288,[Alchemist Jiji] Horned Samurai Insignia,10490,250,-1,-1,-1,1,0,3,-1,1
250289,[Alchemist Jiji] Ornate Samurai Insignia,10500,250,-1,-1,-1,1,0,3,-1,1
250290,[Alchemist Jiji] Lorian's Insignia,10510,250,-1,-1,-1,1,0,3,-1,1
250291,[Alchemist Jiji] Lorian's Emblem,10511,250,-1,-1,-1,1,0,3,-1,1
250292,[Alchemist Jiji] Great Lord Insignia,10520,250,-1,-1,-1,1,0,3,-1,1
250293,[Alchemist Jiji] Great Lord Emblem,10521,250,-1,-1,-1,1,0,3,-1,1
250294,[Alchemist Jiji] Ludleth's Insignia,10530,250,-1,-1,-1,1,0,3,-1,1
250295,[Alchemist Jiji] Avaricious Insignia,10540,250,-1,-1,-1,1,0,3,-1,1
250296,[Alchemist Jiji] Giant Slave Insignia,10550,250,-1,-1,-1,1,0,3,-1,1
250297,[Alchemist Jiji] Old Demon King's Insignia,10560,250,-1,-1,-1,1,0,3,-1,1
250298,[Alchemist Jiji] Pygmy King's Insignia,10570,250,-1,-1,-1,1,0,3,-1,1
250299,[Alchemist Jiji] Drakeblood Insignia,10580,250,-1,-1,-1,1,0,3,-1,1
250300,[Alchemist Jiji] Drakeblood Emblem,10581,250,-1,-1,-1,1,0,3,-1,1
250301,[Alchemist Jiji] Barrel Insignia,10590,250,-1,-1,-1,1,0,3,-1,1
250302,[Alchemist Jiji] Gough's Insignia,10600,250,-1,-1,-1,1,0,3,-1,1
250303,[Alchemist Jiji] Gough's Emblem,10601,250,-1,-1,-1,1,0,3,-1,1
250304,[Alchemist Jiji] Mad Warrior Insignia,10610,250,-1,-1,-1,1,0,3,-1,1
250305,[Alchemist Jiji] Mad Warrior Emblem,10611,250,-1,-1,-1,1,0,3,-1,1
250306,[Alchemist Jiji] Imperious Insignia,10620,250,-1,-1,-1,1,0,3,-1,1
250307,[Alchemist Jiji] Imperious Emblem,10621,250,-1,-1,-1,1,0,3,-1,1
250308,[Alchemist Jiji] Vengarl's Insignia,10630,250,-1,-1,-1,1,0,3,-1,1
250309,[Alchemist Jiji] Vengarl's Emblem,10631,250,-1,-1,-1,1,0,3,-1,1
250310,[Alchemist Jiji] Sinner's Insignia,10640,250,-1,-1,-1,1,0,3,-1,1
250311,[Alchemist Jiji] Pot Insignia,10650,250,-1,-1,-1,1,0,3,-1,1
250312,[Alchemist Jiji] Black Dragon Insignia,10660,250,-1,-1,-1,1,0,3,-1,1
250313,[Alchemist Jiji] Black Dragon Emblem,10661,250,-1,-1,-1,1,0,3,-1,1
250314,[Alchemist Jiji] Ringed Knight Insignia,10670,250,-1,-1,-1,1,0,3,-1,1
250315,[Alchemist Jiji] Ringed Knight Emblem,10671,250,-1,-1,-1,1,0,3,-1,1
250316,[Alchemist Jiji] Gravekeeper Insignia,10680,250,-1,-1,-1,1,0,3,-1,1
250317,[Alchemist Jiji] Gravekeeper Emblem,10681,250,-1,-1,-1,1,0,3,-1,1
250318,[Alchemist Jiji] Ivory King's Insignia,10690,250,-1,-1,-1,1,0,3,-1,1
250319,[Alchemist Jiji] Ivory King's Emblem,10691,250,-1,-1,-1,1,0,3,-1,1
250320,[Alchemist Jiji] Yhorm's Insignia,10700,250,-1,-1,-1,1,0,3,-1,1
250321,[Alchemist Jiji] Yhorm's Emblem,10701,250,-1,-1,-1,1,0,3,-1,1
250322,[Alchemist Jiji] Smelter Demon Insignia,10710,250,-1,-1,-1,1,0,3,-1,1
250323,[Alchemist Jiji] Smelter Demon Emblem,10711,250,-1,-1,-1,1,0,3,-1,1
250324,[Alchemist Jiji] Firelink Insignia,10720,250,-1,-1,-1,1,0,3,-1,1
250325,[Alchemist Jiji] Firelink Emblem,10721,250,-1,-1,-1,1,0,3,-1,1
250326,[Alchemist Jiji] Gold Ardeo Insignia,10730,250,-1,-1,-1,1,0,3,-1,1
250327,[Alchemist Jiji] Iron Cage Insignia,10740,250,-1,-1,-1,1,0,3,-1,1
250328,[Alchemist Jiji] Corvian Knight Insignia,10750,250,-1,-1,-1,1,0,3,-1,1
250329,[Alchemist Jiji] Corvian Knight Emblem,10751,250,-1,-1,-1,1,0,3,-1,1
250330,[Alchemist Jiji] Eastern Insignia,10760,250,-1,-1,-1,1,0,3,-1,1
250331,[Alchemist Jiji] Eastern Emblem,10761,250,-1,-1,-1,1,0,3,-1,1
250332,[Alchemist Jiji] Alonne Insignia,10770,250,-1,-1,-1,1,0,3,-1,1
250333,[Alchemist Jiji] Alonne Emblem,10771,250,-1,-1,-1,1,0,3,-1,1
250334,[Alchemist Jiji] Brass Insignia,10780,250,-1,-1,-1,1,0,3,-1,1
250335,[Alchemist Jiji] Brass Emblem,10781,250,-1,-1,-1,1,0,3,-1,1
250336,[Alchemist Jiji] Charred Loyce Insignia,10790,250,-1,-1,-1,1,0,3,-1,1
250337,[Alchemist Jiji] Charred Louce Emblem,10791,250,-1,-1,-1,1,0,3,-1,1
250338,[Alchemist Jiji] Loyce Insignia,10800,250,-1,-1,-1,1,0,3,-1,1
250339,[Alchemist Jiji] Loyce Emblem,10801,250,-1,-1,-1,1,0,3,-1,1
250340,[Alchemist Jiji] Favored Insignia,10810,250,-1,-1,-1,1,0,3,-1,1
250341,[Alchemist Jiji] Favored Emblem,10811,250,-1,-1,-1,1,0,3,-1,1
250342,[Alchemist Jiji] King's Insignia,10820,250,-1,-1,-1,1,0,3,-1,1
250343,[Alchemist Jiji] King's Emblem,10821,250,-1,-1,-1,1,0,3,-1,1
250344,[Alchemist Jiji] Lord's Blade Insignia,10830,250,-1,-1,-1,1,0,3,-1,1
250345,[Alchemist Jiji] Lord's Blade Emblem,10831,250,-1,-1,-1,1,0,3,-1,1
250346,[Alchemist Jiji] Sunset Insignia,10840,250,-1,-1,-1,1,0,3,-1,1
250347,[Alchemist Jiji] Sunset Emblem,10841,250,-1,-1,-1,1,0,3,-1,1
250348,[Alchemist Jiji] Wolf Knight Insignia,10850,250,-1,-1,-1,1,0,3,-1,1
250349,[Alchemist Jiji] Wolf Knight Emblem,10851,250,-1,-1,-1,1,0,3,-1,1
250350,[Alchemist Jiji] Ridoh's Insignia,10860,250,-1,-1,-1,1,0,3,-1,1
250351,[Alchemist Jiji] Artificial Insignia,10870,250,-1,-1,-1,1,0,3,-1,1
250352,[Alchemist Jiji] Ancient King Insignia,10880,250,-1,-1,-1,1,0,3,-1,1
250353,[Alchemist Jiji] Ancient King Emblem,10881,250,-1,-1,-1,1,0,3,-1,1
250354,[Alchemist Jiji] Filianore's Insignia,10890,250,-1,-1,-1,1,0,3,-1,1
250355,[Alchemist Jiji] Holy King's Insignia,10900,250,-1,-1,-1,1,0,3,-1,1
250356,[Alchemist Jiji] Elite Knight Insignia,10910,250,-1,-1,-1,1,0,3,-1,1
250357,[Alchemist Jiji] Elite Knight Emblem,10911,250,-1,-1,-1,1,0,3,-1,1
250358,[Alchemist Jiji] Bucket Insignia,10920,250,-1,-1,-1,1,0,3,-1,1
250359,[Alchemist Jiji] Burial Knight Insignia,10930,250,-1,-1,-1,1,0,3,-1,1
250360,[Alchemist Jiji] Burial Knight Emblem,10931,250,-1,-1,-1,1,0,3,-1,1
250361,[Alchemist Jiji] Adventurer's Insignia,10940,250,-1,-1,-1,1,0,3,-1,1
250362,[Alchemist Jiji] Adventurer's Emblem,10941,250,-1,-1,-1,1,0,3,-1,1
250363,[Alchemist Jiji] Knight Insignia,10950,250,-1,-1,-1,1,0,3,-1,1
250364,[Alchemist Jiji] Knight Emblem,10951,250,-1,-1,-1,1,0,3,-1,1
250365,[Alchemist Jiji] Thorn Insignia,10960,250,-1,-1,-1,1,0,3,-1,1
250366,[Alchemist Jiji] Thorn Emblem,10961,250,-1,-1,-1,1,0,3,-1,1
250367,[Alchemist Jiji] Nameless Knight Insignia,10970,250,-1,-1,-1,1,0,3,-1,1
250368,[Alchemist Jiji] Nameless Knight Emblem,10971,250,-1,-1,-1,1,0,3,-1,1
250369,[Alchemist Jiji] Father's Insignia,10980,250,-1,-1,-1,1,0,3,-1,1
250370,[Alchemist Jiji] Mother's Insignia,10990,250,-1,-1,-1,1,0,3,-1,1
250371,[Alchemist Jiji] Child's Insignia,11000,250,-1,-1,-1,1,0,3,-1,1
250372,[Alchemist Jiji] Demon Cleric Insignia,11010,250,-1,-1,-1,1,0,3,-1,1
250373,[Alchemist Jiji] Horror Insignia,11020,250,-1,-1,-1,1,0,3,-1,1
250374,[Alchemist Jiji] Cruelty Insignia,11030,250,-1,-1,-1,1,0,3,-1,1
250375,[Alchemist Jiji] Serenity Insignia,11040,250,-1,-1,-1,1,0,3,-1,1
250376,[Alchemist Jiji] War Insignia,11050,250,-1,-1,-1,1,0,3,-1,1
250377,[Alchemist Jiji] Faraam Insignia,11060,250,-1,-1,-1,1,0,3,-1,1
250378,[Alchemist Jiji] Faraam Emblem,11061,250,-1,-1,-1,1,0,3,-1,1
250379,[Alchemist Jiji] Alva Insignia,11070,250,-1,-1,-1,1,0,3,-1,1
250380,[Alchemist Jiji] Alva Emblem,11071,250,-1,-1,-1,1,0,3,-1,1
250381,[Alchemist Jiji] Attendant Insignia,11080,250,-1,-1,-1,1,0,3,-1,1
250382,[Alchemist Jiji] Attendant Emblem,11081,250,-1,-1,-1,1,0,3,-1,1
250383,[Alchemist Jiji] Footman Insignia,11090,250,-1,-1,-1,1,0,3,-1,1
250384,[Alchemist Jiji] Footman Emblem,11091,250,-1,-1,-1,1,0,3,-1,1
250385,[Alchemist Jiji] Outrider Insignia,11100,250,-1,-1,-1,1,0,3,-1,1
250386,[Alchemist Jiji] Outrider Emblem,11101,250,-1,-1,-1,1,0,3,-1,1
250387,[Alchemist Jiji] Dark Insignia,11110,250,-1,-1,-1,1,0,3,-1,1
250388,[Alchemist Jiji] Dark Emblem,11111,250,-1,-1,-1,1,0,3,-1,1
250389,[Alchemist Jiji] Skull Insignia,11120,250,-1,-1,-1,1,0,3,-1,1
250390,[Alchemist Jiji] Suspicious Insignia,11130,250,-1,-1,-1,1,0,3,-1,1
250391,[Alchemist Jiji] Undead Legion Insignia,11140,250,-1,-1,-1,1,0,3,-1,1
250392,[Alchemist Jiji] Undead Legion Emblem,11141,250,-1,-1,-1,1,0,3,-1,1
250393,[Alchemist Jiji] Fallen Mirrah Insignia,11150,250,-1,-1,-1,1,0,3,-1,1
250394,[Alchemist Jiji] Fallen Mirrah Emblem,11151,250,-1,-1,-1,1,0,3,-1,1
250395,[Alchemist Jiji] Herald Insignia,11160,250,-1,-1,-1,1,0,3,-1,1
250396,[Alchemist Jiji] Herald Emblem,11161,250,-1,-1,-1,1,0,3,-1,1
250397,[Alchemist Jiji] Fallen Knight Insignia,11170,250,-1,-1,-1,1,0,3,-1,1
250398,[Alchemist Jiji] Fallen Knight Emblem,11171,250,-1,-1,-1,1,0,3,-1,1
250399,[Alchemist Jiji] Hallowed Knight Insignia,11180,250,-1,-1,-1,1,0,3,-1,1
250400,[Alchemist Jiji] Hallowed Knight Emblem,11181,250,-1,-1,-1,1,0,3,-1,1
250401,[Alchemist Jiji] Forlorn Insignia,11190,250,-1,-1,-1,1,0,3,-1,1
250402,[Alchemist Jiji] Forlorn Emblem,11191,250,-1,-1,-1,1,0,3,-1,1
250403,[Alchemist Jiji] Aurous Insignia,11200,250,-1,-1,-1,1,0,3,-1,1
250404,[Alchemist Jiji] Aurous Emblem,11201,250,-1,-1,-1,1,0,3,-1,1
250405,[Alchemist Jiji] Sun Insignia,11210,250,-1,-1,-1,1,0,3,-1,1
250406,[Alchemist Jiji] Sun Emblem,11211,250,-1,-1,-1,1,0,3,-1,1
250407,[Alchemist Jiji] Fire Witch Insignia,11220,250,-1,-1,-1,1,0,3,-1,1
250408,[Alchemist Jiji] Fire Witch Emblem,11221,250,-1,-1,-1,1,0,3,-1,1
250409,[Alchemist Jiji] Channeler Insignia,11230,250,-1,-1,-1,1,0,3,-1,1
250410,[Alchemist Jiji] Channeler Emblem,11231,250,-1,-1,-1,1,0,3,-1,1
250411,[Alchemist Jiji] Chain Insignia,11240,250,-1,-1,-1,1,0,3,-1,1
250412,[Alchemist Jiji] Chain Emblem,11241,250,-1,-1,-1,1,0,3,-1,1
250413,[Alchemist Jiji] Vilhelm Insignia,11250,250,-1,-1,-1,1,0,3,-1,1
250414,[Alchemist Jiji] Vilhelm Emblem,11251,250,-1,-1,-1,1,0,3,-1,1
250415,[Alchemist Jiji] Bone Ash Insignia,11260,250,-1,-1,-1,1,0,3,-1,1
250416,[Alchemist Jiji] Bone Ash Emblem,11261,250,-1,-1,-1,1,0,3,-1,1
250417,[Alchemist Jiji] Varangian Insignia,11270,250,-1,-1,-1,1,0,3,-1,1
250418,[Alchemist Jiji] Varangian Emblem,11271,250,-1,-1,-1,1,0,3,-1,1
250419,[Alchemist Jiji] Thorolund Insignia,11280,250,-1,-1,-1,1,0,3,-1,1
250420,[Alchemist Jiji] Thorolund Emblem,11281,250,-1,-1,-1,1,0,3,-1,1
250421,[Alchemist Jiji] Bear Insignia,11290,250,-1,-1,-1,1,0,3,-1,1
250422,[Alchemist Jiji] Bear Emblem,11291,250,-1,-1,-1,1,0,3,-1,1
250423,[Alchemist Jiji] Wolnir's Insignia,11300,250,-1,-1,-1,1,0,3,-1,1
250424,[Alchemist Jiji] Illusionary Insignia,11310,250,-1,-1,-1,1,0,3,-1,1
250425,[Alchemist Jiji] Northern Insignia,11320,250,-1,-1,-1,1,0,3,-1,1
250426,[Alchemist Jiji] Northern Emblem,11321,250,-1,-1,-1,1,0,3,-1,1
250427,[Alchemist Jiji] Slave Knight Insignia,11330,250,-1,-1,-1,1,0,3,-1,1
250428,[Alchemist Jiji] Slave Knight Emblem,11331,250,-1,-1,-1,1,0,3,-1,1
250429,[Alchemist Jiji] Nameless King Insignia,11340,250,-1,-1,-1,1,0,3,-1,1
250430,[Alchemist Jiji] Nameless King Emblem,11341,250,-1,-1,-1,1,0,3,-1,1
250431,[Alchemist Jiji] Courtier Insignia,11350,250,-1,-1,-1,1,0,3,-1,1
250432,[Alchemist Jiji] Courtier Emblem,11351,250,-1,-1,-1,1,0,3,-1,1
250433,[Alchemist Jiji] Follower Insignia,11360,250,-1,-1,-1,1,0,3,-1,1
250434,[Alchemist Jiji] Follower Emblem,11361,250,-1,-1,-1,1,0,3,-1,1
250435,[Alchemist Jiji] Royal Soldier Insignia,11370,250,-1,-1,-1,1,0,3,-1,1
250436,[Alchemist Jiji] Royal Soldier Emblem,11371,250,-1,-1,-1,1,0,3,-1,1
250437,[Alchemist Jiji] Pontiff Knight Insignia,11380,250,-1,-1,-1,1,0,3,-1,1
250438,[Alchemist Jiji] Pontiff Knight Emblem,11381,250,-1,-1,-1,1,0,3,-1,1
250439,[Alchemist Jiji] Dancer Insignia,11390,250,-1,-1,-1,1,0,3,-1,1
250440,[Alchemist Jiji] Dancer Emblem,11391,250,-1,-1,-1,1,0,3,-1,1
250441,[Alchemist Jiji] Vordt's Insignia,11400,250,-1,-1,-1,1,0,3,-1,1
250442,[Alchemist Jiji] Evangelist Insignia,11410,250,-1,-1,-1,1,0,3,-1,1
250443,[Alchemist Jiji] Evangelist Emblem,11411,250,-1,-1,-1,1,0,3,-1,1
250444,[Alchemist Jiji] Mirrah Insignia,11420,250,-1,-1,-1,1,0,3,-1,1
250445,[Alchemist Jiji] Mirrah Emblem,11421,250,-1,-1,-1,1,0,3,-1,1
250446,[Alchemist Jiji] Hard Leather Insignia,11430,250,-1,-1,-1,1,0,3,-1,1
250447,[Alchemist Jiji] Hard Leather Emblem,11431,250,-1,-1,-1,1,0,3,-1,1
250448,[Alchemist Jiji] Jailer Insignia,11440,250,-1,-1,-1,1,0,3,-1,1
250449,[Alchemist Jiji] Jailer Emblem,11441,250,-1,-1,-1,1,0,3,-1,1
250450,[Alchemist Jiji] Black Insignia,11450,250,-1,-1,-1,1,0,3,-1,1
250451,[Alchemist Jiji] Black Emblem,11451,250,-1,-1,-1,1,0,3,-1,1
250452,[Alchemist Jiji] Sellsword Insignia,11460,250,-1,-1,-1,1,0,3,-1,1
250453,[Alchemist Jiji] Sellsword Emblem,11461,250,-1,-1,-1,1,0,3,-1,1
250454,[Alchemist Jiji] Vileblood Insignia,11470,250,-1,-1,-1,1,0,3,-1,1
250455,[Alchemist Jiji] Vileblood Emblem,11471,250,-1,-1,-1,1,0,3,-1,1
250456,[Alchemist Jiji] Sunless Insignia,11480,250,-1,-1,-1,1,0,3,-1,1
250457,[Alchemist Jiji] Sunless Emblem,11481,250,-1,-1,-1,1,0,3,-1,1
250458,[Alchemist Jiji] Leonhard's Insignia,11490,250,-1,-1,-1,1,0,3,-1,1
250459,[Alchemist Jiji] Leonhard's Emblem,11491,250,-1,-1,-1,1,0,3,-1,1
250460,[Alchemist Jiji] Xanthous Insignia,11500,250,-1,-1,-1,1,0,3,-1,1
250461,[Alchemist Jiji] Xanthous Emblem,11501,250,-1,-1,-1,1,0,3,-1,1
250462,[Alchemist Jiji] White Preacher's Insignia,11510,250,-1,-1,-1,1,0,3,-1,1
250463,[Alchemist Jiji] Poisonhorn Insignia,11520,250,-1,-1,-1,1,0,3,-1,1
250464,[Alchemist Jiji] Hollow's Insignia,11530,250,-1,-1,-1,1,0,3,-1,1
250465,[Alchemist Jiji] Basilisk Insignia,11540,250,-1,-1,-1,1,0,3,-1,1
250466,[Alchemist Jiji] Vagabond Insignia,11550,250,-1,-1,-1,1,0,3,-1,1
250467,[Alchemist Jiji] Raven Insignia,11560,250,-1,-1,-1,1,0,3,-1,1
250468,[Alchemist Jiji] Deserter's Insignia,11570,250,-1,-1,-1,1,0,3,-1,1
250469,[Alchemist Jiji] Deserter's Emblem,11571,250,-1,-1,-1,1,0,3,-1,1
250470,[Alchemist Jiji] Defender's Insignia,11580,250,-1,-1,-1,1,0,3,-1,1
250471,[Alchemist Jiji] Soldier's Insignia,11590,250,-1,-1,-1,1,0,3,-1,1
250472,[Alchemist Jiji] Black Leather Insignia,11600,250,-1,-1,-1,1,0,3,-1,1
250473,[Alchemist Jiji] Black Leather Emblem,11601,250,-1,-1,-1,1,0,3,-1,1
250474,[Alchemist Jiji] Brigand Insignia,11610,250,-1,-1,-1,1,0,3,-1,1
250475,[Alchemist Jiji] Brigand Emblem,11611,250,-1,-1,-1,1,0,3,-1,1
250476,[Alchemist Jiji] Pharis's Insignia,11620,250,-1,-1,-1,1,0,3,-1,1
250477,[Alchemist Jiji] Pharis's Emblem,11621,250,-1,-1,-1,1,0,3,-1,1
250478,[Alchemist Jiji] Shira's Insignia,11630,250,-1,-1,-1,1,0,3,-1,1
250479,[Alchemist Jiji] Shira's Emblem,11631,250,-1,-1,-1,1,0,3,-1,1
250480,[Alchemist Jiji] Black Hand Insignia,11640,250,-1,-1,-1,1,0,3,-1,1
250481,[Alchemist Jiji] Black Hand Emblem,11641,250,-1,-1,-1,1,0,3,-1,1
250482,[Alchemist Jiji] Conjurator Insignia,11650,250,-1,-1,-1,1,0,3,-1,1
250483,[Alchemist Jiji] Conjurator Emblem,11651,250,-1,-1,-1,1,0,3,-1,1
250484,[Alchemist Jiji] Jester Insignia,11660,250,-1,-1,-1,1,0,3,-1,1
250485,[Alchemist Jiji] Jester Emblem,11661,250,-1,-1,-1,1,0,3,-1,1
250486,[Alchemist Jiji] Grotto Insignia,11670,250,-1,-1,-1,1,0,3,-1,1
250487,[Alchemist Jiji] Grotto Emblem,11671,250,-1,-1,-1,1,0,3,-1,1
250488,[Alchemist Jiji] Black Metal Insignia,11680,250,-1,-1,-1,1,0,3,-1,1
250489,[Alchemist Jiji] Tan Straw Insignia,11690,250,-1,-1,-1,1,0,3,-1,1
250490,[Alchemist Jiji] Cleric's Insignia,11700,250,-1,-1,-1,1,0,3,-1,1
250491,[Alchemist Jiji] Cleric's Emblem,11701,250,-1,-1,-1,1,0,3,-1,1
250492,[Alchemist Jiji] Black Cleric's Insignia,11710,250,-1,-1,-1,1,0,3,-1,1
250493,[Alchemist Jiji] Black Cleric's Emblem,11711,250,-1,-1,-1,1,0,3,-1,1
250494,[Alchemist Jiji] Astrologist Insignia,11720,250,-1,-1,-1,1,0,3,-1,1
250495,[Alchemist Jiji] Astrologist Emblem,11721,250,-1,-1,-1,1,0,3,-1,1
250496,[Alchemist Jiji] Worker Insignia,11730,250,-1,-1,-1,1,0,3,-1,1
250497,[Alchemist Jiji] Worker Emblem,11731,250,-1,-1,-1,1,0,3,-1,1
250498,[Alchemist Jiji] Salvador's Insignia,11740,250,-1,-1,-1,1,0,3,-1,1
250499,[Alchemist Jiji] Chester's Insignia,11750,250,-1,-1,-1,1,0,3,-1,1
250500,[Alchemist Jiji] Chester's Emblem,11751,250,-1,-1,-1,1,0,3,-1,1
250501,[Alchemist Jiji] Binded Insignia,11760,250,-1,-1,-1,1,0,3,-1,1
250502,[Alchemist Jiji] Binded Emblem,11761,250,-1,-1,-1,1,0,3,-1,1
250503,[Alchemist Jiji] Thrall Insignia,11770,250,-1,-1,-1,1,0,3,-1,1
250504,[Alchemist Jiji] Assassin Insignia,11780,250,-1,-1,-1,1,0,3,-1,1
250505,[Alchemist Jiji] Assassin Emblem,11781,250,-1,-1,-1,1,0,3,-1,1
250506,[Alchemist Jiji] Painting Guardian Insignia,11790,250,-1,-1,-1,1,0,3,-1,1
250507,[Alchemist Jiji] Painting Guardian Emblem,11791,250,-1,-1,-1,1,0,3,-1,1
250508,[Alchemist Jiji] Drang Emblem,11801,250,-1,-1,-1,1,0,3,-1,1
250509,[Alchemist Jiji] Serpentine Insignia,11810,250,-1,-1,-1,1,0,3,-1,1
250510,[Alchemist Jiji] Serpentine Emblem,11811,250,-1,-1,-1,1,0,3,-1,1
250511,[Alchemist Jiji] Scholar Insignia,11820,250,-1,-1,-1,1,0,3,-1,1
250512,[Alchemist Jiji] Scholar Emblem,11821,250,-1,-1,-1,1,0,3,-1,1
250513,[Alchemist Jiji] Priestly Insignia,11830,250,-1,-1,-1,1,0,3,-1,1
250514,[Alchemist Jiji] Pyromancer Insignia,11840,250,-1,-1,-1,1,0,3,-1,1
250515,[Alchemist Jiji] Pyromancer Emblem,11841,250,-1,-1,-1,1,0,3,-1,1
250516,[Alchemist Jiji] Sack Insignia,11850,250,-1,-1,-1,1,0,3,-1,1
250517,[Alchemist Jiji] Dragon Acolyte Insignia,11860,250,-1,-1,-1,1,0,3,-1,1
250518,[Alchemist Jiji] Dragon Acolyte Emblem,11861,250,-1,-1,-1,1,0,3,-1,1
250519,[Alchemist Jiji] Karla's Insignia,11870,250,-1,-1,-1,1,0,3,-1,1
250520,[Alchemist Jiji] Karla's Emblem,11871,250,-1,-1,-1,1,0,3,-1,1
250521,[Alchemist Jiji] Black Witch Insignia,11880,250,-1,-1,-1,1,0,3,-1,1
250522,[Alchemist Jiji] Black Witch Emblem,11881,250,-1,-1,-1,1,0,3,-1,1
250523,[Alchemist Jiji] Veiled Witch Insignia,11890,250,-1,-1,-1,1,0,3,-1,1
250525,[Alchemist Jiji] Rosaria's Emblem,11901,250,-1,-1,-1,1,0,3,-1,1
250526,[Alchemist Jiji] Sorcerer Insignia,11910,250,-1,-1,-1,1,0,3,-1,1
250527,[Alchemist Jiji] Sorcerer Emblem,11911,250,-1,-1,-1,1,0,3,-1,1
250528,[Alchemist Jiji] Court Sorcerer Insignia,11920,250,-1,-1,-1,1,0,3,-1,1
250529,[Alchemist Jiji] Court Sorcerer Emblem,11921,250,-1,-1,-1,1,0,3,-1,1
250530,[Alchemist Jiji] Old Sorcerer Insignia,11930,250,-1,-1,-1,1,0,3,-1,1
250531,[Alchemist Jiji] Old Sorcerer Emblem,11931,250,-1,-1,-1,1,0,3,-1,1
250532,[Alchemist Jiji] Venerable Sage's Insignia,11940,250,-1,-1,-1,1,0,3,-1,1
250533,[Alchemist Jiji] Venerable Sage's Emblem,11941,250,-1,-1,-1,1,0,3,-1,1
250534,[Alchemist Jiji] Clandestine Emblem,11951,250,-1,-1,-1,1,0,3,-1,1
250535,[Alchemist Jiji] Wanderer's Emblem,11961,250,-1,-1,-1,1,0,3,-1,1
250536,[Alchemist Jiji] Sage's Insignia,11970,250,-1,-1,-1,1,0,3,-1,1
250537,[Alchemist Jiji] Moonlight Insignia,11980,250,-1,-1,-1,1,0,3,-1,1
250538,[Alchemist Jiji] Moonlight Emblem,11981,250,-1,-1,-1,1,0,3,-1,1
250539,[Alchemist Jiji] Gold-hemmed Insignia,11990,250,-1,-1,-1,1,0,3,-1,1
250540,[Alchemist Jiji] Gold-hemmed Emblem,11991,250,-1,-1,-1,1,0,3,-1,1
250541,[Alchemist Jiji] Crimson Insignia,12000,250,-1,-1,-1,1,0,3,-1,1
250542,[Alchemist Jiji] Crimson Emblem,12001,250,-1,-1,-1,1,0,3,-1,1
250543,[Alchemist Jiji] Pale Shade Insignia,12010,250,-1,-1,-1,1,0,3,-1,1
250544,[Alchemist Jiji] Pale Shade Emblem,12011,250,-1,-1,-1,1,0,3,-1,1
250545,[Alchemist Jiji] Shadow Insignia,12020,250,-1,-1,-1,1,0,3,-1,1
250546,[Alchemist Jiji] Shadow Emblem,12021,250,-1,-1,-1,1,0,3,-1,1
250547,[Alchemist Jiji] Maiden Insignia,12030,250,-1,-1,-1,1,0,3,-1,1
250548,[Alchemist Jiji] Maiden Emblem,12031,250,-1,-1,-1,1,0,3,-1,1
250549,[Alchemist Jiji] Hexer Insignia,12040,250,-1,-1,-1,1,0,3,-1,1
250550,[Alchemist Jiji] Hexer Emblem,12041,250,-1,-1,-1,1,0,3,-1,1
250551,[Alchemist Jiji] Cornyx's Insignia,12050,250,-1,-1,-1,1,0,3,-1,1
250552,[Alchemist Jiji] Cornyx's Emblem,12051,250,-1,-1,-1,1,0,3,-1,1
250553,[Alchemist Jiji] Grave Warden Insignia,12060,250,-1,-1,-1,1,0,3,-1,1
250554,[Alchemist Jiji] Grave Warden Emblem,12061,250,-1,-1,-1,1,0,3,-1,1
250555,[Alchemist Jiji] Ordained Insignia,12070,250,-1,-1,-1,1,0,3,-1,1
250556,[Alchemist Jiji] Ordained Emblem,12071,250,-1,-1,-1,1,0,3,-1,1
