ID,Name,Ongoing Visual FX ID,Ongoing Sound FX ID,Initial Visual FX ID,Initial Sound FX ID,Finish Visual FX ID,Finish Sound FX ID,Hide Start Distance,Hide End Distance,Transform - Protector ID,Ongoing Model Point ID,Initial Model Point ID,Finish Model Point ID,Effect Type,Weapon Enchant ID 0,Play Category,Play Priority,Large Effect Exists,Soul Effect Exists,Invisible Whilst Hidden,Enable Hide Fields,Invisible in Camouflage for Friend,Add Map Area Block Offset,Enable Half Hidden,Is Full Body Protector ID,Is Invisible Weapon,Is Silent,Is Hand Protector ID,Unk,Unk,Unk,Unk,Unk,Decal ID 0,Decal ID 1,Weapon Enchant ID 1,Effect VFX Type 0,Effect VFX Type 1,Body Protector Type,Effect VFX - Dummy ID 0,Effect VFX - Dummy ID 1,Effect VFX - Dummy ID 2,Effect VFX - Dummy ID 3,Effect VFX - Dummy ID 4,Effect VFX - Dummy ID 5,Effect VFX - Dummy ID 6,Effect VFX - Dummy ID 7,Effect VFX - Dummy ID 8,Effect VFX - Dummy ID 9,Effect VFX - Dummy ID 10,Effect VFX - Dummy ID 11,Effect VFX - Dummy ID 12,Effect VFX - Dummy ID 13,Effect VFX - Dummy ID 14,Effect VFX - Dummy ID 15,Unk,Phantom Type,Camouflage Ghost,Unk12,Phantom Param ID,Emissive Intensity Scale,Unk,Body Protector Val,Unk,Ember Intensity Scale
74,Toxic Resist,24026,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75,Green Blossom,301022,302161,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
76,Curse Resist,24021,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,3,255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
77,Fire Resist,24008,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
78,King's Shield one step left foot,30013,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
79,King's Shield 2 step left foot,30013,-1,-1,-1,-1,-1,-1,-1,-1,109,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
80,King's Shield three step left foot,14997,-1,-1,-1,-1,-1,-1,-1,-1,225,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91,King's Shield one step right foot,30052,-1,-1,-1,-1,-1,-1,-1,-1,158,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
92,King's Shield 2 stage right foot,630740,-1,-1,-1,630706,-1,-1,-1,-1,100,-1,100,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
93,King's Shield 3 stage right foot,630701,-1,-1,-1,630707,-1,-1,-1,-1,100,-1,100,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
94,Referee's belly bleeding,630702,-1,-1,-1,630708,-1,-1,-1,-1,100,-1,100,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
95,Chameleon,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,220,0,0,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,-1,0,-1,0,-1
96,Dragon Head Stone - Dragon Head,-1,-1,840,-1,-1,-1,-1,-1,1000000,-1,7,-1,0,0,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
97,Extension,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
98,Detection,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
99,Waiting for cooperation,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100,Cooperation,213,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
101,Send cooperation,212,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
102,Gravity,535803,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,4,23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
103,Evil Eye,12210,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
104,State lifting [waiting for cooperation],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
105,Effect LV1,129102,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
106,Effect LV2,129200,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
107,Effect Lv3,129200,-1,-1,-1,-1,-1,-1,-1,-1,230,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
108,Ring of the Evil Eye,12212,-1,12211,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,4,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
109,Ring of the Evil Eye,12213,221000003,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
110,Counter,24003,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
111,Planting Egg Standby,620000,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
112,Planting eggs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
113,Egg Head Standby,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
114,Egg Head,-1,-1,107,-1,108,-1,-1,-1,1010000,-1,7,7,0,0,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
115,Super Light Movement,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
116,Curse,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
117,Petrified,900,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
118,Curse lifted,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
119,Human Nature Damage,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
120,Damage Anime Change _sa Limited time,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
121,Damage Anime Changes _ added,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
122,Underwater behavior,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
123,Weapon Head,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
124,Weapon Torso,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
125,Weapon hand,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
126,Weapon legs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
127,Sleep,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
128,Mimic _ mimicry,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
129,Mimic _ Mimicry Slumber,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
130,Mimic _ usually,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
131,Mimic _ usually asleep,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
132,Rapport,527810,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,4,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
133,Blood character acquisition,20238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
134,Iron Flesh,-1,-1,20137,-1,20237,-1,-1,-1,-1,-1,7,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
135,Mimic _ usually beginning to sleep,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
136,Crystallization,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
137,Resonance lv0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
138,Resonance LV1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
139,Resonance Lv2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
140,Resonance Lv3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
141,Resonance lv4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
142,Behavior ID Specification,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
143,Immortal Enemy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
144,Enemy _ Asphyxia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
145,The Sacred attribute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
146,Repair Powder,-1,-1,20343,-1,-1,-1,-1,-1,-1,-1,206,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
147,Orb of Light,523502,-1,-1,-1,-1,-1,-1,-1,-1,211,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
148,Request for Relief,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
149,White Relief,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
150,Black Relief,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
151,Gold Pine Resin,303011,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,3,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
152,Rotten Pine Resin,303061,303061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,5,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
153,Strengthening the plague,20255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,5,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
154,Undead Hunter Charm - Estus Block,302193,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
155,SA reinforcement,24023,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,70,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
156,Endurance decrease disabled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
157,Resonance,22825,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
158,Magic Shield,523302,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
159,Usually dead when the ring resurrection,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
160,When a curse dies, the ring revives.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
