ID,Name,Ref ID 1,VFX Variation ID,Weight,Base Price,Sell Value,Replace Item ID,Behavior ID,Sort ID,QWC ID,Dialog Message ID,Magic ID,Icon ID,Model ID,Shop Level,Comp Trophy Sed ID,Trophy Seq ID,Max Amount,Consume Hero Point,Over Dexterity,Goods Type,Reference Type,SpEffect Category,Goods Category,Goods Use Animation,Open Menu Type,Use Limit Category,Replace Category,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Vow Type 9,Vow Type 10,Vow Type 11,Vow Type 12,Vow Type 13,Vow Type 14,Vow Type 15,Enable Live,Enable Gray,Enable White,Enable Black,Enable Multiplayer,Enable Offline,Is Equip,Is Consume,Is Auto Equip,Is Establishment,Is Only One,Is Drop,Is Deposit,Is Disable Hand,Is Travel Item,Is Supple Item,Is Full Supple Item,Is Enhance,Is Fix Item,Is Disable Multi Drop Share,Is Disable Use At Colliseum,Is Disable Use Out of Colliseum,Use Bullet Max Num,Use Hp Cure Max Num,Is Auto Replenish,Can Multi Use,Is Guest Drop,Is Enchant Left Hand,Is Apply Special Effect,Unk1,Unk2,Unk3,Ref ID - Offhand,Reinforce Param Weapon ID,Vagrant Item Lot ID,Vagrant (Enemy) Item Lot ID,Vagrant (Enemy) Item Lot ID,Use VFX 1,Use VFX 2,Use VFX 3,Is Ember Stays Active,Is Get Play Region Info,Is Using Ladder,Is Enable On Session Creation,Is Use Selected,Is Enchant Left,Is Always Valid,Is Net Penalized,Supple Item Type,Is Enable Scaleform,Can Drop,Max Rep Number,Invade Type,Shop Price,FP Cost,Use Limit Category 2
201,Ashen Estus Flask+5,2025,1,0,0,-1,0,200,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,True,True,False,False,False,False,2,0,False,20,0,-1,0,0
202,Drained Ashen Estus Flask+6,-1,1,0,0,-1,0,203,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,301051,-1,-1,True,False,True,True,False,False,False,False,2,0,False,1,0,-1,0,0
203,Ashen Estus Flask+6,2026,1,0,0,-1,0,202,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,True,True,False,False,False,False,2,0,False,20,0,-1,0,0
204,Drained Ashen Estus Flask+7,-1,1,0,0,-1,0,205,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,301051,-1,-1,True,False,True,True,False,False,False,False,2,0,False,1,0,-1,0,0
205,Ashen Estus Flask+7,2027,1,0,0,-1,0,204,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,True,True,False,False,False,False,2,0,False,20,0,-1,0,0
206,Drained Ashen Estus Flask+8,-1,1,0,0,-1,0,207,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,301051,-1,-1,True,False,True,True,False,False,False,False,2,0,False,1,0,-1,0,0
207,Ashen Estus Flask+8,2028,1,0,0,-1,0,206,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,True,True,False,False,False,False,2,0,False,20,0,-1,0,0
208,Drained Ashen Estus Flask+9,-1,1,0,0,-1,0,209,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,301051,-1,-1,True,False,True,True,False,False,False,False,2,0,False,1,0,-1,0,0
209,Ashen Estus Flask+9,2029,1,0,0,-1,0,208,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,True,True,False,False,False,False,2,0,False,20,0,-1,0,0
210,Drained Ashen Estus Flask+10,-1,1,0,0,-1,0,211,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,301051,-1,-1,True,False,True,True,False,False,False,False,2,0,False,1,0,-1,0,0
211,Ashen Estus Flask+10,2030,1,0,0,-1,0,210,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,True,True,False,False,False,False,2,0,False,20,0,-1,0,0
220,Focus Implement,2040,1,0,0,-1,0,190,2020,-1,0,0,7142,0,-1,-1,-1,1,0,50,0,2,0,0,19,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-1,-1,-1,-1,-1,301050,-1,301052,True,False,False,True,False,False,False,False,0,0,False,1,0,-1,0,0
240,Divine Blessing,220,1,0,0,1000,0,-1,6010,-1,0,0,14,0,-1,-1,-1,5,0,50,0,1,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,100000,100010,100020,301010,301011,-1,True,False,True,True,False,False,False,False,0,2,True,999,7,8000,0,222
241,Hidden Blessing,3340,1,0,0,1000,0,-1,6020,-1,0,0,111,0,-1,-1,-1,5,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,100000,100010,100020,-1,301090,-1,True,False,True,True,False,False,False,False,0,2,True,999,7,8000,0,0
260,Green Blossom,3040,10,0,0,50,0,-1,6040,-1,0,0,15,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301021,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,1000,0,0
261,Budding Green Blossom,3042,10,0,0,100,0,-1,6050,-1,0,0,249,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301021,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,2000,0,0
262,Budding Green Blossom,3042,10,0,0,10,0,-1,6050,-1,0,0,250,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301021,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,2000,0,0
270,Bloodred Moss Clump,170,11,0,0,50,0,-1,6130,-1,0,0,16,0,-1,-1,-1,10,0,50,0,1,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301031,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,500,0,0
271,Purple Moss Clump,180,12,0,0,50,0,-1,6140,-1,0,0,17,0,-1,-1,-1,10,0,50,0,1,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301033,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,500,0,0
272,Blooming Purple Moss Clump,190,13,0,0,100,0,-1,6150,-1,0,0,18,0,-1,-1,-1,10,0,50,0,1,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301035,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,1000,0,0
274,Purging Stone,160700270,15,0,0,500,0,-1,6170,-1,0,0,19,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,100100,100110,100120,-1,-1,301062,True,False,False,False,False,False,False,False,0,2,True,999,0,3000,0,0
275,Cleansing Pendant,3093,15,0,0,500,0,-1,6171,-1,0,0,104,0,-1,-1,-1,10,0,50,0,2,0,0,6,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,100100,100110,100120,-1,-1,301062,True,False,False,False,False,False,False,False,0,2,True,999,0,3000,0,0
276,Rime-blue Moss Clump,195,15,0,0,50,0,-1,6160,-1,0,0,84,0,-1,-1,-1,10,0,50,0,1,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,100100,100110,100120,-1,301037,-1,True,False,True,True,False,False,False,False,0,2,True,999,0,500,0,0
280,Repair Powder,3100,16,0,0,200,0,-1,6070,-1,0,0,103,0,-1,-1,-1,10,0,50,0,2,0,0,5,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,303030,303031,True,False,False,True,False,False,False,False,0,2,True,999,0,1000,0,0
290,Kukri,100,17,0,0,10,0,-1,6200,-1,0,0,22,0,-1,-1,-1,99,0,50,0,1,5,0,17,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1101,-1,-1,-1,300030,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,50,0,0
292,Firebomb,110,5,0,0,10,0,-1,6210,-1,0,0,28,0,-1,-1,-1,99,0,50,0,1,5,0,3,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1400,-1,-1,-1,300120,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,50,0,0
293,Dung Pie,150,20,0,0,1,0,-1,6260,-1,0,0,32,0,-1,-1,-1,99,0,50,0,1,5,0,2,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1800,-1,-1,-1,300100,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,50,0,0
294,Alluring Skull,120,21,0,0,10,0,-1,6360,-1,0,0,33,0,-1,-1,-1,99,0,50,0,1,5,0,3,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302000,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,500,0,0
296,Undead Hunter Charm,160,31,0,0,100,0,-1,6370,-1,0,0,34,0,-1,-1,-1,10,0,50,0,1,5,0,3,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302190,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,500,0,0
297,Black Firebomb,115,59,0,0,100,0,-1,6230,-1,0,0,30,0,-1,-1,-1,99,0,50,0,1,5,0,3,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1700,-1,-1,-1,300110,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,300,0,0
299,Rope Firebomb,320,17,0,0,10,0,-1,6220,-1,0,0,85,0,-1,-1,-1,99,0,50,0,1,5,0,20,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1400,-1,-1,-1,300140,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,50,0,0
300,Lightning Urn,250,17,0,0,100,0,-1,6250,-1,0,0,91,0,-1,-1,-1,99,0,50,0,1,5,0,3,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1500,-1,-1,-1,300170,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,300,0,0
302,Rope Black Firebomb,330,17,0,0,100,0,-1,6240,-1,0,0,86,0,-1,-1,-1,99,0,50,0,1,5,0,20,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1700,-1,-1,-1,300130,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,300,0,0
303,Stalk Dung Pie,340,17,0,0,1,0,-1,6270,-1,0,0,112,0,-1,-1,-1,99,0,50,0,1,5,0,20,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,1800,-1,-1,-1,300190,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,50,0,0
304,Duel Charm,270,17,0,0,100,0,-1,6380,-1,0,0,163,0,-1,-1,-1,10,0,50,0,1,5,0,3,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302150,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,500,0,0
310,Throwing Knife,300,17,0,0,10,0,-1,6180,-1,0,0,25,0,-1,-1,-1,99,0,50,0,1,5,0,17,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1,1100,-1,-1,-1,300000,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,20,0,0
311,Poison Throwing Knife,301,18,0,0,10,0,-1,6190,-1,0,0,26,0,-1,-1,-1,99,0,50,0,1,5,0,17,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1,1300,-1,-1,-1,300010,-1,-1,True,False,False,True,False,False,False,False,0,2,True,999,0,120,0,0
315,Church Guardian Shiv,305,17,0,0,-1,0,-1,6200,-1,0,0,260,0,-1,-1,-1,1,0,50,0,1,5,0,26,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-1,1200,-1,-1,-1,300060,-1,-1,True,False,False,True,False,False,False,False,0,0,False,1,0,20,10,0
330,Charcoal Pine Resin,2100,23,0,0,100,0,-1,6280,-1,0,0,35,0,-1,-1,-1,10,0,50,0,2,0,0,1,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2300,-1,-1,-1,-1,-1,303000,-1,True,False,False,True,False,True,False,False,0,2,True,999,0,500,0,0
331,Gold Pine Resin,2120,24,0,0,100,0,-1,6300,-1,0,0,36,0,-1,-1,-1,10,0,50,0,2,0,0,1,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2320,-1,100200,100210,100220,-1,303050,-1,True,False,False,True,False,True,False,False,0,2,True,999,0,1000,0,0
334,Human Pine Resin,2170,26,0,0,100,0,-1,6330,-1,0,0,96,0,-1,-1,-1,10,0,50,0,2,0,0,1,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2370,-1,-1,-1,-1,-1,303080,-1,True,False,False,True,False,True,False,False,0,2,True,999,0,1500,0,0
335,Carthus Rouge,2180,26,0,0,100,0,-1,6350,-1,0,0,97,0,-1,-1,-1,10,0,50,0,2,0,0,1,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2380,-1,-1,-1,-1,-1,303090,-1,True,False,False,True,False,True,False,False,0,2,True,999,0,1000,0,0
336,Pale Pine Resin,2190,26,0,0,100,0,-1,6320,-1,0,0,95,0,-1,-1,-1,10,0,50,0,2,0,0,1,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2390,-1,-1,-1,-1,-1,303070,-1,True,False,False,True,False,True,False,False,0,2,True,999,0,1000,0,0
